date,price,diff,rate
2009/3/9,10566,-6,-0.056785917
2009/3/10,10566,0,0
2009/3/11,10562,-4,-0.037871615
2009/3/12,10571,9,0.085138587
2009/3/13,10568,-3,-0.028387585
2009/3/16,10577,9,0.08509029
2009/3/17,10562,-15,-0.142018557
2009/3/18,10565,3,0.028395646
2009/3/19,10591,26,0.245491455
2009/3/23,10592,1,0.009441088
2009/3/24,10596,4,0.037750094
2009/3/25,10584,-12,-0.113378685
2009/3/26,10565,-19,-0.179839091
2009/3/27,10564,-1,-0.009466111
2009/3/30,10564,0,0
2009/3/31,10555,-9,-0.085267646
2009/4/1,10556,1,0.009473285
2009/4/2,10541,-15,-0.142301489
2009/4/3,10520,-21,-0.199619772
2009/4/6,10493,-27,-0.2573144
2009/4/7,10507,14,0.133244504
2009/4/8,10492,-15,-0.142966069
2009/4/9,10478,-14,-0.133613285
2009/4/10,10487,9,0.08582054
2009/4/13,10489,2,0.019067595
2009/4/14,10484,-5,-0.047691721
2009/4/15,10503,19,0.180900695
2009/4/16,10493,-10,-0.09530163
2009/4/17,10499,6,0.0571483
2009/4/20,10489,-10,-0.095337973
2009/4/21,10502,13,0.123785946
2009/4/22,10517,15,0.142626224
2009/4/23,10517,0,0
2009/4/24,10516,-1,-0.009509319
2009/4/27,10506,-10,-0.095183705
2009/4/28,10536,30,0.284738041
2009/4/30,10532,-4,-0.037979491
2009/5/1,10548,16,0.151687524
2009/5/7,10537,-11,-0.10439404
2009/5/8,10523,-14,-0.133041908
2009/5/11,10519,-4,-0.038026428
2009/5/12,10518,-1,-0.009507511
2009/5/13,10510,-8,-0.076117983
2009/5/14,10527,17,0.161489503
2009/5/15,10530,3,0.028490028
2009/5/18,10547,17,0.161183275
2009/5/19,10536,-11,-0.104403948
2009/5/20,10535,-1,-0.009492169
2009/5/21,10532,-3,-0.028484618
2009/5/22,10532,0,0
2009/5/25,10525,-7,-0.066508314
2009/5/26,10529,4,0.037990312
2009/5/27,10517,-12,-0.114100979
2009/5/28,10517,0,0
2009/5/29,10514,-3,-0.028533384
2009/6/1,10514,0,0
2009/6/2,10499,-15,-0.14287075
2009/6/3,10500,1,0.00952381
2009/6/4,10522,22,0.209085725
2009/6/5,10526,4,0.03800114
2009/6/8,10509,-17,-0.161766105
2009/6/9,10506,-3,-0.028555111
2009/6/10,10500,-6,-0.057142857
2009/6/11,10491,-9,-0.085787818
2009/6/12,10508,17,0.1617815
2009/6/15,10512,4,0.03805175
2009/6/16,10532,20,0.189897455
2009/6/17,10535,3,0.028476507
2009/6/18,10544,9,0.085356601
2009/6/19,10553,9,0.085283806
2009/6/22,10548,-5,-0.047402351
2009/6/23,10572,24,0.227014756
2009/6/24,10590,18,0.169971671
2009/6/25,10588,-2,-0.018889309
2009/6/26,10590,2,0.018885741
2009/6/29,10601,11,0.103763796
2009/6/30,10610,9,0.084825636
2009/7/1,10618,8,0.075343756
2009/7/2,10613,-5,-0.047112032
2009/7/3,10630,17,0.159924741
2009/7/6,10639,9,0.084594417
2009/7/7,10640,1,0.009398496
2009/7/8,10649,9,0.084514978
2009/7/9,10646,-3,-0.028179598
2009/7/10,10645,-1,-0.009394082
2009/7/13,10646,1,0.009393199
2009/7/14,10628,-18,-0.169363944
2009/7/15,10628,0,0
2009/7/16,10623,-5,-0.047067683
2009/7/17,10631,8,0.075251623
2009/7/21,10610,-21,-0.197926484
2009/7/22,10602,-8,-0.075457461
2009/7/23,10600,-2,-0.018867925
2009/7/24,10604,4,0.037721614
2009/7/27,10606,2,0.018857251
2009/7/28,10611,5,0.047120912
2009/7/29,10619,8,0.075336661
2009/7/30,10611,-8,-0.07539346
2009/7/31,10597,-14,-0.132112862
2009/8/3,10589,-8,-0.075550099
2009/8/4,10582,-7,-0.066150066
2009/8/5,10591,9,0.084977811
2009/8/6,10587,-4,-0.037782186
2009/8/7,10586,-1,-0.009446439
2009/8/10,10569,-17,-0.160847762
2009/8/11,10570,1,0.009460738
2009/8/12,10586,16,0.151143019
2009/8/13,10595,9,0.084945729
2009/8/14,10611,16,0.150786919
2009/8/17,10632,21,0.19751693
2009/8/18,10633,1,0.009404684
2009/8/19,10632,-1,-0.009405568
2009/8/20,10629,-3,-0.028224668
2009/8/21,10652,23,0.215921893
2009/8/24,10644,-8,-0.075159714
2009/8/25,10650,6,0.056338028
2009/8/26,10656,6,0.056306306
2009/8/27,10664,8,0.075018755
2009/8/28,10662,-2,-0.018758207
2009/8/31,10663,1,0.009378224
2009/9/1,10670,7,0.065604499
2009/9/2,10683,13,0.121688664
2009/9/3,10689,6,0.056132473
2009/9/4,10679,-10,-0.093641727
2009/9/7,10657,-22,-0.206437084
2009/9/8,10672,15,0.140554723
2009/9/9,10677,5,0.046829634
2009/9/10,10680,3,0.028089888
2009/9/11,10693,13,0.121574862
2009/9/14,10702,9,0.084096431
2009/9/15,10691,-11,-0.102890282
2009/9/16,10684,-7,-0.065518532
2009/9/17,10674,-10,-0.093685591
2009/9/18,10675,1,0.009367681
2009/9/24,10690,15,0.140318054
2009/9/25,10697,7,0.065438908
2009/9/28,10711,14,0.13070675
2009/9/29,10707,-4,-0.037358737
2009/9/30,10696,-11,-0.102842184
2009/10/1,10698,2,0.018695083
2009/10/2,10719,21,0.195913798
2009/10/5,10716,-3,-0.027995521
2009/10/6,10725,9,0.083916084
2009/10/7,10715,-10,-0.093327112
2009/10/8,10714,-1,-0.009333582
2009/10/9,10702,-12,-0.112128574
2009/10/13,10696,-6,-0.056095737
2009/10/14,10698,2,0.018695083
2009/10/15,10689,-9,-0.084198709
2009/10/16,10679,-10,-0.093641727
2009/10/19,10680,1,0.009363296
2009/10/20,10668,-12,-0.112485939
2009/10/21,10670,2,0.018744142
2009/10/22,10659,-11,-0.103199174
2009/10/23,10660,1,0.009380863
2009/10/26,10641,-19,-0.178554647
2009/10/27,10640,-1,-0.009398496
2009/10/28,10634,-6,-0.056422795
2009/10/29,10647,13,0.122100122
2009/10/30,10649,2,0.018781106
2009/11/2,10669,20,0.187458993
2009/11/4,10654,-15,-0.140792191
2009/11/5,10635,-19,-0.178655383
2009/11/6,10634,-1,-0.009403799
2009/11/9,10623,-11,-0.103548903
2009/11/10,10624,1,0.009412651
2009/11/11,10644,20,0.187899286
2009/11/12,10664,20,0.187546887
2009/11/13,10685,21,0.196537202
2009/11/16,10690,5,0.046772685
2009/11/17,10708,18,0.168098618
2009/11/18,10710,2,0.018674136
2009/11/19,10712,2,0.01867065
2009/11/20,10712,0,0
2009/11/24,10719,7,0.065304599
2009/11/25,10715,-4,-0.037330845
2009/11/26,10724,9,0.083923909
2009/11/27,10743,19,0.17685935
2009/11/30,10738,-5,-0.046563606
2009/12/1,10784,46,0.426557864
2009/12/2,10774,-10,-0.092816039
2009/12/3,10761,-13,-0.120806616
2009/12/4,10744,-17,-0.158227848
2009/12/7,10742,-2,-0.018618507
2009/12/8,10746,4,0.037223153
2009/12/9,10761,15,0.13939225
2009/12/10,10761,0,0
2009/12/11,10744,-17,-0.158227848
2009/12/14,10738,-6,-0.055876327
2009/12/15,10742,4,0.037237014
2009/12/16,10745,3,0.027919963
2009/12/17,10747,2,0.018609845
2009/12/18,10765,18,0.167208546
2009/12/21,10776,11,0.102078693
2009/12/22,10758,-18,-0.167317345
2009/12/24,10755,-3,-0.027894003
2009/12/25,10750,-5,-0.046511628
2009/12/28,10735,-15,-0.139729856
2009/12/29,10741,6,0.055860721
2009/12/30,10750,9,0.08372093
2010/1/4,10737,-13,-0.121076651
2010/1/5,10735,-2,-0.018630647
2010/1/6,10728,-7,-0.065249814
2010/1/7,10719,-9,-0.083963056
2010/1/8,10713,-6,-0.056006721
2010/1/12,10718,5,0.046650494
2010/1/13,10730,12,0.111835974
2010/1/14,10728,-2,-0.018642804
2010/1/15,10733,5,0.046585298
2010/1/18,10736,3,0.027943368
2010/1/19,10730,-6,-0.055917987
2010/1/20,10728,-2,-0.018642804
2010/1/21,10726,-2,-0.01864628
2010/1/22,10735,9,0.083837913
2010/1/25,10731,-4,-0.037275184
2010/1/26,10744,13,0.120997766
2010/1/27,10750,6,0.055813953
2010/1/28,10751,1,0.00930146
2010/1/29,10747,-4,-0.037219689
2010/2/1,10742,-5,-0.046546267
2010/2/2,10730,-12,-0.111835974
2010/2/3,10726,-4,-0.03729256
2010/2/4,10718,-8,-0.074640791
2010/2/5,10726,8,0.07458512
2010/2/8,10733,7,0.065219417
2010/2/9,10740,7,0.065176909
2010/2/10,10740,0,0
2010/2/12,10739,-1,-0.009311854
2010/2/15,10741,2,0.01862024
2010/2/16,10741,0,0
2010/2/17,10741,0,0
2010/2/18,10744,3,0.027922561
2010/2/19,10738,-6,-0.055876327
2010/2/22,10734,-4,-0.037264766
2010/2/23,10739,5,0.04655927
2010/2/24,10745,6,0.055839926
2010/2/25,10757,12,0.111555266
2010/2/26,10759,2,0.018589088
2010/3/1,10756,-3,-0.027891409
2010/3/2,10759,3,0.027883632
2010/3/3,10758,-1,-0.009295408
2010/3/4,10762,4,0.037167813
2010/3/5,10772,10,0.092833271
2010/3/8,10768,-4,-0.037147103
2010/3/9,10774,6,0.055689623
2010/3/10,10776,2,0.018559762
2010/3/11,10770,-6,-0.055710306
2010/3/12,10760,-10,-0.092936803
2010/3/15,10761,1,0.009292817
2010/3/16,10760,-1,-0.00929368
2010/3/17,10754,-6,-0.055793193
2010/3/18,10744,-10,-0.093075205
2010/3/19,10748,4,0.037216226
2010/3/23,10760,12,0.111524164
2010/3/24,10766,6,0.055731005
2010/3/25,10755,-11,-0.10227801
2010/3/26,10748,-7,-0.065128396
2010/3/29,10735,-13,-0.121099208
2010/3/30,10735,0,0
2010/3/31,10737,2,0.018627177
2010/4/1,10758,21,0.195203569
2010/4/2,10764,6,0.05574136
2010/4/5,10758,-6,-0.055772448
2010/4/6,10749,-9,-0.083728719
2010/4/7,10748,-1,-0.009304057
2010/4/8,10762,14,0.130087344
2010/4/9,10763,1,0.00929109
2010/4/12,10755,-8,-0.074384007
2010/4/13,10766,11,0.102173509
2010/4/14,10770,4,0.037140204
2010/4/15,10771,1,0.009284189
2010/4/16,10781,10,0.092755774
2010/4/19,10798,17,0.157436562
2010/4/20,10795,-3,-0.027790644
2010/4/21,10790,-5,-0.046339203
2010/4/22,10800,10,0.092592593
2010/4/23,10804,4,0.037023325
2010/4/26,10801,-3,-0.027775206
2010/4/27,10809,8,0.074012397
2010/4/28,10824,15,0.138580931
2010/4/30,10825,1,0.009237875
2010/5/6,10835,10,0.092293493
2010/5/7,10830,-5,-0.046168052
2010/5/10,10818,-12,-0.110926234
2010/5/11,10816,-2,-0.018491124
2010/5/12,10823,7,0.064677077
2010/5/13,10818,-5,-0.046219264
2010/5/14,10821,3,0.02772387
2010/5/17,10829,8,0.073875704
2010/5/18,10819,-10,-0.092429984
2010/5/19,10824,5,0.046193644
2010/5/20,10845,21,0.193637621
2010/5/21,10860,15,0.138121547
2010/5/24,10850,-10,-0.092165899
2010/5/25,10867,17,0.156436919
2010/5/26,10878,11,0.10112153
2010/5/27,10856,-22,-0.202652911
2010/5/28,10857,1,0.009210648
2010/5/31,10854,-3,-0.02763958
2010/6/1,10855,1,0.009212345
2010/6/2,10867,12,0.110426061
2010/6/3,10868,1,0.009201325
2010/6/4,10871,3,0.027596357
2010/6/7,10895,24,0.220284534
2010/6/8,10889,-6,-0.055101479
2010/6/9,10901,12,0.110081644
2010/6/10,10900,-1,-0.009174312
2010/6/11,10885,-15,-0.137804318
2010/6/14,10889,4,0.036734319
2010/6/15,10889,0,0
2010/6/16,10884,-5,-0.045938993
2010/6/17,10889,5,0.045917899
2010/6/18,10901,12,0.110081644
2010/6/21,10893,-8,-0.07344166
2010/6/22,10911,18,0.16497113
2010/6/23,10922,11,0.100714155
2010/6/24,10938,16,0.146279027
2010/6/25,10940,2,0.018281536
2010/6/28,10936,-4,-0.036576445
2010/6/29,10957,21,0.191658301
2010/6/30,10975,18,0.164009112
2010/7/1,10997,22,0.20005456
2010/7/2,10987,-10,-0.091016656
2010/7/5,10981,-6,-0.054639832
2010/7/6,10967,-14,-0.127655694
2010/7/7,10958,-9,-0.082131776
2010/7/8,10953,-5,-0.045649594
2010/7/9,10941,-12,-0.109679188
2010/7/12,10963,22,0.200674998
2010/7/13,10963,0,0
2010/7/14,10955,-8,-0.073026016
2010/7/15,10988,33,0.30032763
2010/7/16,10986,-2,-0.018204988
2010/7/20,10983,-3,-0.027314941
2010/7/21,10983,0,0
2010/7/22,10998,15,0.136388434
2010/7/23,10995,-3,-0.02728513
2010/7/26,11001,6,0.054540496
2010/7/27,11012,11,0.099891028
2010/7/28,10993,-19,-0.17283726
2010/7/29,11002,9,0.081803308
2010/7/30,11009,7,0.06358434
2010/8/2,11024,15,0.136066763
2010/8/3,11029,5,0.045335026
2010/8/4,11053,24,0.217135619
2010/8/5,11036,-17,-0.154041319
2010/8/6,11022,-14,-0.12701869
2010/8/9,11050,28,0.253393665
2010/8/10,11039,-11,-0.099646707
2010/8/11,11057,18,0.162792801
2010/8/12,11066,9,0.081330201
2010/8/13,11072,6,0.054190751
2010/8/16,11087,15,0.135293587
2010/8/17,11099,12,0.108117848
2010/8/18,11106,7,0.063028993
2010/8/19,11101,-5,-0.045040987
2010/8/20,11105,4,0.036019811
2010/8/23,11101,-4,-0.03603279
2010/8/24,11112,11,0.098992081
2010/8/25,11126,14,0.125831386
2010/8/26,11102,-24,-0.216177265
2010/8/27,11053,-49,-0.443318556
2010/8/30,11040,-13,-0.117753623
2010/8/31,11080,40,0.36101083
2010/9/1,11039,-41,-0.371410454
2010/9/2,11005,-34,-0.308950477
2010/9/3,10984,-21,-0.191187181
2010/9/6,10948,-36,-0.328827183
2010/9/7,10973,25,0.227831951
2010/9/8,10975,2,0.018223235
2010/9/9,10975,0,0
2010/9/10,10958,-17,-0.155137799
2010/9/13,10957,-1,-0.009126586
2010/9/14,10967,10,0.091182639
2010/9/15,11031,64,0.58018312
2010/9/16,11024,-7,-0.063497823
2010/9/17,11005,-19,-0.172648796
2010/9/21,11024,19,0.172351234
2010/9/22,11041,17,0.153971561
2010/9/24,11058,17,0.153734853
2010/9/27,11053,-5,-0.045236587
2010/9/28,11075,22,0.198645598
2010/9/29,11097,22,0.19825178
2010/9/30,11089,-8,-0.072143566
2010/10/1,11079,-10,-0.090260854
2010/10/4,11094,15,0.135208221
2010/10/5,11102,8,0.072059088
2010/10/6,11132,30,0.269493352
2010/10/7,11113,-19,-0.170970935
2010/10/8,11102,-11,-0.099081247
2010/10/12,11111,9,0.08100081
2010/10/13,11090,-21,-0.189359784
2010/10/14,11085,-5,-0.045105999
2010/10/15,11083,-2,-0.018045656
2010/10/18,11086,3,0.027061158
2010/10/19,11077,-9,-0.081249436
2010/10/20,11073,-4,-0.036123905
2010/10/21,11074,1,0.009030161
2010/10/22,11072,-2,-0.018063584
2010/10/25,11075,3,0.027088036
2010/10/26,11075,0,0
2010/10/27,11049,-26,-0.235315413
2010/10/28,11066,17,0.153623712
2010/10/29,11051,-15,-0.135734323
2010/11/1,11050,-1,-0.009049774
2010/11/2,11056,6,0.054269175
2010/11/4,11064,8,0.07230658
2010/11/5,11050,-14,-0.126696833
2010/11/8,11037,-13,-0.11778563
2010/11/9,11030,-7,-0.063463282
2010/11/10,11023,-7,-0.063503583
2010/11/11,11011,-12,-0.108981927
2010/11/12,11011,0,0
2010/11/15,10982,-29,-0.264068476
2010/11/16,11005,23,0.208995911
2010/11/17,10989,-16,-0.145600146
2010/11/18,10957,-32,-0.292050744
2010/11/19,10981,24,0.21855933
2010/11/22,10952,-29,-0.264791819
2010/11/24,10961,9,0.082109297
2010/11/25,10953,-8,-0.07303935
2010/11/26,10931,-22,-0.201262465
2010/11/29,10934,3,0.027437351
2010/11/30,10928,-6,-0.054904832
2010/12/1,10952,24,0.219138057
2010/12/2,10933,-19,-0.173785786
2010/12/3,10920,-13,-0.119047619
2010/12/6,10949,29,0.264864371
2010/12/7,10929,-20,-0.18299936
2010/12/8,10880,-49,-0.450367647
2010/12/9,10863,-17,-0.156494523
2010/12/10,10895,32,0.293712712
2010/12/13,10863,-32,-0.294577925
2010/12/14,10880,17,0.15625
2010/12/15,10877,-3,-0.027581135
2010/12/16,10871,-6,-0.055192715
2010/12/17,10928,57,0.5215959
2010/12/20,10933,5,0.045733102
2010/12/21,10933,0,0
2010/12/22,10956,23,0.209930632
2010/12/24,10953,-3,-0.027389756
2010/12/27,10948,-5,-0.045670442
2010/12/28,10968,20,0.182348651
2010/12/29,10963,-5,-0.045607954
2010/12/30,10994,31,0.281971985
2011/1/4,10971,-23,-0.209643606
2011/1/5,10967,-4,-0.036473056
2011/1/6,10932,-35,-0.320160995
2011/1/7,10943,11,0.100520881
2011/1/11,10950,7,0.063926941
2011/1/12,10945,-5,-0.04568296
2011/1/13,10937,-8,-0.073146201
2011/1/14,10927,-10,-0.091516427
2011/1/17,10912,-15,-0.137463343
2011/1/18,10912,0,0
2011/1/19,10889,-23,-0.211222334
2011/1/20,10928,39,0.356881406
2011/1/21,10931,3,0.027444882
2011/1/24,10922,-9,-0.08240249
2011/1/25,10913,-9,-0.082470448
2011/1/26,10929,16,0.146399488
2011/1/27,10932,3,0.027442371
2011/1/28,10936,4,0.036576445
2011/1/31,10934,-2,-0.018291568
2011/2/1,10923,-11,-0.100704935
2011/2/2,10927,4,0.036606571
2011/2/3,10923,-4,-0.036619976
2011/2/4,10898,-25,-0.22939989
2011/2/7,10897,-1,-0.009176838
2011/2/8,10875,-22,-0.202298851
2011/2/9,10867,-8,-0.073617374
2011/2/10,10879,12,0.110304256
2011/2/14,10875,-4,-0.036781609
2011/2/15,10883,8,0.073509143
2011/2/16,10858,-25,-0.230244981
2011/2/17,10865,7,0.064427059
2011/2/18,10879,14,0.128688299
2011/2/21,10876,-3,-0.02758367
2011/2/22,10890,14,0.12855831
2011/2/23,10913,23,0.210757812
2011/2/24,10924,11,0.100695716
2011/2/25,10918,-6,-0.05495512
2011/2/28,10917,-1,-0.009160026
2011/3/1,10901,-16,-0.146775525
2011/3/2,10922,21,0.192272478
2011/3/3,10904,-18,-0.165077036
2011/3/4,10899,-5,-0.045875768
2011/3/7,10910,11,0.100824931
2011/3/8,10900,-10,-0.091743119
2011/3/9,10897,-3,-0.027530513
2011/3/10,10896,-1,-0.00917768
2011/3/11,10922,26,0.238051639
2011/3/14,10949,27,0.246597863
2011/3/15,10925,-24,-0.219679634
2011/3/16,10909,-16,-0.146667889
2011/3/17,10919,10,0.091583478
2011/3/18,10924,5,0.04577078
2011/3/22,10908,-16,-0.146681335
2011/3/23,10925,17,0.155606407
2011/3/24,10936,11,0.100585223
2011/3/25,10936,0,0
2011/3/28,10925,-11,-0.100686499
2011/3/29,10926,1,0.00915248
2011/3/30,10921,-5,-0.045783353
2011/3/31,10919,-2,-0.018316696
2011/4/1,10910,-9,-0.082493126
2011/4/4,10902,-8,-0.073381031
2011/4/5,10903,1,0.009171788
2011/4/6,10894,-9,-0.082614283
2011/4/7,10881,-13,-0.119474313
2011/4/8,10878,-3,-0.027578599
2011/4/11,10880,2,0.018382353
2011/4/12,10876,-4,-0.036778227
2011/4/13,10886,10,0.091861106
2011/4/14,10898,12,0.110111947
2011/4/15,10903,5,0.045858938
2011/4/18,10916,13,0.119091242
2011/4/19,10930,14,0.128087832
2011/4/20,10935,5,0.045724737
2011/4/21,10939,4,0.036566414
2011/4/22,10951,12,0.109579034
2011/4/25,10945,-6,-0.054819552
2011/4/26,10953,8,0.07303935
2011/4/27,10953,0,0
2011/4/28,10959,6,0.054749521
2011/5/2,10961,2,0.01824651
2011/5/6,11001,40,0.363603309
2011/5/9,11002,1,0.009089256
2011/5/10,11009,7,0.06358434
2011/5/11,11017,8,0.072615049
2011/5/12,11020,3,0.02722323
2011/5/13,11026,6,0.054416833
2011/5/16,11016,-10,-0.090777052
2011/5/17,11000,-16,-0.145454545
2011/5/18,10998,-2,-0.018185125
2011/5/19,10998,0,0
2011/5/20,11012,14,0.127134036
2011/5/23,11008,-4,-0.036337209
2011/5/24,11012,4,0.03632401
2011/5/25,11018,6,0.054456344
2011/5/26,11009,-9,-0.081751294
2011/5/27,11027,18,0.163235694
2011/5/30,11026,-1,-0.009069472
2011/5/31,11004,-22,-0.199927299
2011/6/1,10998,-6,-0.054555374
2011/6/2,11024,26,0.235849057
2011/6/3,11030,6,0.054397099
2011/6/6,11022,-8,-0.072582109
2011/6/7,11010,-12,-0.108991826
2011/6/8,11014,4,0.036317414
2011/6/9,11027,13,0.117892446
2011/6/10,11020,-7,-0.063520871
2011/6/13,11018,-2,-0.018152115
2011/6/14,11016,-2,-0.01815541
2011/6/15,11009,-7,-0.06358434
2011/6/16,11033,24,0.21752923
2011/6/17,11030,-3,-0.027198549
2011/6/20,11037,7,0.063423032
2011/6/21,11036,-1,-0.009061254
2011/6/22,11037,1,0.009060433
2011/6/23,11043,6,0.054333062
2011/6/24,11049,6,0.054303557
2011/6/27,11056,7,0.063314038
2011/6/28,11060,4,0.036166365
2011/6/29,11046,-14,-0.126742712
2011/6/30,11036,-10,-0.090612541
2011/7/1,11035,-1,-0.009062075
2011/7/4,11025,-10,-0.090702948
2011/7/5,11016,-9,-0.081699346
2011/7/6,11009,-7,-0.06358434
2011/7/7,11010,1,0.009082652
2011/7/8,11010,0,0
2011/7/11,11031,21,0.190372586
2011/7/12,11055,24,0.217096336
2011/7/13,11057,2,0.018088089
2011/7/14,11076,19,0.171542073
2011/7/15,11066,-10,-0.09036689
2011/7/19,11079,13,0.11733911
2011/7/20,11075,-4,-0.036117381
2011/7/21,11065,-10,-0.090375056
2011/7/22,11064,-1,-0.009038322
2011/7/25,11069,5,0.045171199
2011/7/26,11069,0,0
2011/7/27,11073,4,0.036123905
2011/7/28,11078,5,0.045134501
2011/7/29,11076,-2,-0.01805706
2011/8/1,11080,4,0.036101083
2011/8/2,11098,18,0.162191386
2011/8/3,11122,24,0.215788527
2011/8/4,11119,-3,-0.026980844
2011/8/5,11125,6,0.053932584
2011/8/8,11122,-3,-0.026973566
2011/8/9,11095,-27,-0.243352862
2011/8/10,11101,6,0.054049185
2011/8/11,11097,-4,-0.036045778
2011/8/12,11088,-9,-0.081168831
2011/8/15,11090,2,0.018034265
2011/8/16,11090,0,0
2011/8/17,11103,13,0.117085472
2011/8/18,11122,19,0.170832584
2011/8/19,11131,9,0.080855269
2011/8/22,11131,0,0
2011/8/23,11116,-15,-0.134940626
2011/8/24,11118,2,0.017988847
2011/8/25,11101,-17,-0.153139357
2011/8/26,11099,-2,-0.018019641
2011/8/29,11112,13,0.116990641
2011/8/30,11111,-1,-0.00900009
2011/8/31,11109,-2,-0.018003421
2011/9/1,11095,-14,-0.126182965
2011/9/2,11104,9,0.081051873
2011/9/5,11134,30,0.269444943
2011/9/6,11151,17,0.152452695
2011/9/7,11142,-9,-0.080775444
2011/9/8,11136,-6,-0.05387931
2011/9/9,11144,8,0.071787509
2011/9/12,11147,3,0.026913071
2011/9/13,11152,5,0.044835007
2011/9/14,11158,6,0.053773078
2011/9/15,11159,1,0.008961376
2011/9/16,11152,-7,-0.06276901
2011/9/20,11161,9,0.080637936
2011/9/21,11166,5,0.044778793
2011/9/22,11181,15,0.134156158
2011/9/26,11180,-1,-0.008944544
2011/9/27,11165,-15,-0.13434841
2011/9/28,11156,-9,-0.080674077
2011/9/29,11160,4,0.035842294
2011/9/30,11149,-11,-0.098663557
2011/10/3,11151,2,0.017935611
2011/10/4,11167,16,0.143279305
2011/10/5,11176,9,0.080529707
2011/10/6,11171,-5,-0.04475875
2011/10/7,11172,1,0.008950949
2011/10/11,11170,-2,-0.017905103
2011/10/12,11167,-3,-0.02686487
2011/10/13,11150,-17,-0.152466368
2011/10/14,11151,1,0.008967806
2011/10/17,11144,-7,-0.06281407
2011/10/18,11143,-1,-0.008974244
2011/10/19,11138,-5,-0.044891363
2011/10/20,11145,7,0.062808434
2011/10/21,11142,-3,-0.026925148
2011/10/24,11137,-5,-0.044895394
2011/10/25,11143,6,0.053845464
2011/10/26,11160,17,0.152329749
2011/10/27,11151,-9,-0.08071025
2011/10/28,11133,-18,-0.161681487
2011/10/31,11129,-4,-0.035942133
2011/11/1,11139,10,0.089774666
2011/11/2,11161,22,0.197114954
2011/11/4,11166,5,0.044778793
2011/11/7,11166,0,0
2011/11/8,11170,4,0.035810206
2011/11/9,11167,-3,-0.02686487
2011/11/10,11180,13,0.11627907
2011/11/11,11183,3,0.026826433
2011/11/14,11175,-8,-0.071588367
2011/11/15,11181,6,0.053662463
2011/11/16,11185,4,0.035762181
2011/11/17,11184,-1,-0.008941345
2011/11/18,11191,7,0.062550264
2011/11/21,11190,-1,-0.00893655
2011/11/22,11186,-4,-0.035758984
2011/11/24,11179,-7,-0.062617408
2011/11/25,11148,-31,-0.278076785
2011/11/28,11125,-23,-0.206741573
2011/11/29,11122,-3,-0.026973566
2011/11/30,11126,4,0.035951825
2011/12/1,11129,3,0.0269566
2011/12/2,11144,15,0.134601579
2011/12/5,11155,11,0.098610489
2011/12/6,11159,4,0.035845506
2011/12/7,11152,-7,-0.06276901
2011/12/8,11158,6,0.053773078
2011/12/9,11173,15,0.134252215
2011/12/12,11170,-3,-0.026857654
2011/12/13,11181,11,0.098381182
2011/12/14,11186,5,0.044698731
2011/12/15,11188,2,0.017876296
2011/12/16,11186,-2,-0.017879492
2011/12/19,11191,5,0.04467876
2011/12/20,11191,0,0
2011/12/21,11191,0,0
2011/12/22,11190,-1,-0.00893655
2011/12/26,11191,1,0.008935752
2011/12/27,11193,2,0.017868311
2011/12/28,11182,-11,-0.098372384
2011/12/29,11184,2,0.01788269
2011/12/30,11194,10,0.089333572
2012/1/4,11191,-3,-0.026807256
2012/1/5,11195,4,0.035730237
2012/1/6,11194,-1,-0.008933357
2012/1/10,11201,7,0.06249442
2012/1/11,11202,1,0.008926977
2012/1/12,11204,2,0.017850768
2012/1/13,11208,4,0.035688794
2012/1/16,11217,9,0.080235357
2012/1/17,11204,-13,-0.116029989
2012/1/18,11202,-2,-0.017853955
2012/1/19,11202,0,0
2012/1/20,11196,-6,-0.053590568
2012/1/23,11189,-7,-0.062561444
2012/1/24,11187,-2,-0.017877894
2012/1/25,11185,-2,-0.017881091
2012/1/26,11201,16,0.142844389
2012/1/27,11210,9,0.080285459
2012/1/30,11214,4,0.035669699
2012/1/31,11213,-1,-0.00891822
2012/2/1,11218,5,0.044571225
2012/2/2,11219,1,0.00891345
2012/2/3,11220,1,0.008912656
2012/2/6,11214,-6,-0.053504548
2012/2/7,11208,-6,-0.053533191
2012/2/8,11199,-9,-0.080364318
2012/2/9,11199,0,0
2012/2/10,11204,5,0.044626919
2012/2/13,11204,0,0
2012/2/14,11211,7,0.062438676
2012/2/15,11215,4,0.035666518
2012/2/16,11227,12,0.106885187
2012/2/17,11228,1,0.008906306
2012/2/20,11231,3,0.02671178
2012/2/21,11221,-10,-0.089118617
2012/2/22,11212,-9,-0.080271138
2012/2/23,11211,-1,-0.008919811
2012/2/24,11213,2,0.01783644
2012/2/27,11213,0,0
2012/2/28,11219,6,0.053480702
2012/2/29,11224,5,0.044547398
2012/3/1,11227,3,0.026721297
2012/3/2,11218,-9,-0.080228205
2012/3/5,11219,1,0.00891345
2012/3/6,11221,2,0.017823723
2012/3/7,11227,6,0.053442594
2012/3/8,11224,-3,-0.026728439
2012/3/9,11223,-1,-0.008910274
2012/3/12,11230,7,0.062333037
2012/3/13,11234,4,0.035606195
2012/3/14,11212,-22,-0.196218337
2012/3/15,11172,-40,-0.358037952
2012/3/16,11184,12,0.107296137
2012/3/19,11197,13,0.116102527
2012/3/21,11206,9,0.080314117
2012/3/22,11204,-2,-0.017850768
2012/3/23,11207,3,0.026768984
2012/3/26,11214,7,0.062421973
